event_date,latitude,longitude,country_name,landslide_size
2014-06-02 00:00:00,43.8608,41.5897,Russia,medium
2007-10-12 00:00:00,18.1257,-77.7405,Jamaica,medium
2013-03-25 08:00:00,-6.9758,108.1008,Indonesia,large
2008-02-03 00:00:00,-28.0667,153.2298,Australia,medium
2013-03-29 00:00:00,-3.3784,35.8907,Tanzania,medium
2008-01-28 19:30:00,32.8464,-117.2619,United States,medium
2016-10-15 00:00:00,47.919,-120.2137,United States,medium
2008-02-03 00:00:00,29.7,67.3833,Pakistan,medium
2010-03-31 18:00:00,42.7679,-71.8158,United States,medium
2014-06-17 00:00:00,42.0291,43.5285,Georgia,small
2007-02-11 00:00:00,38.4909,-122.3494,United States,small
2010-02-25 00:00:00,45.385,26.5227,Romania,medium
2008-05-21 00:00:00,47.5023,-122.197,United States,small
2010-01-08 00:00:00,44.4,18.5333,Bosnia and Herzegovina,medium
2015-09-21 07:00:00,22.3496,91.8138,Bangladesh,medium
2007-09-22 00:00:00,34.1364,-118.2974,United States,small
2013-04-22 00:00:00,-0.8425,34.6812,Kenya,large
2013-06-05 22:30:00,7.7344,125.0969,Philippines,medium
2007-09-10 00:00:00,27.3425,88.6236,India,medium
2015-09-25 00:00:00,14.481,-89.0537,Honduras,small
2008-02-06 00:00:00,-6.8644,109.0338,Indonesia,medium
2007-08-28 00:00:00,28.3323,83.7438,Nepal,medium
2014-12-21 02:00:00,37.8595,-122.5012,United States,small
2010-05-24 00:00:00,40.7134,-111.8224,United States,small
2015-01-05 01:30:00,47.3012,-122.1737,United States,medium
2015-03-05 23:00:00,39.838,-80.6061,United States,medium
2008-05-19 00:00:00,-7.0678,112.5827,Indonesia,medium
2013-07-28 04:20:00,38.8946,121.6631,China,medium
2015-11-16 00:00:00,45.5737,-122.1529,United States,large
2008-03-23 00:00:00,-0.4475,100.9368,Indonesia,medium
2007-01-08 00:00:00,0.0667,100.9833,Indonesia,medium
2013-07-16 00:00:00,33.3422,104.3877,China,medium
2008-05-12 00:00:00,38.1362,-81.2584,United States,small
2011-07-02 18:00:00,13.1819,76.1147,India,small
2016-06-22 00:00:00,3.484563889,125.4875345,,large
2011-01-13 19:24:00,21.4782,-158.05,United States,small
2007-07-12 00:00:00,29.356,81.3098,Nepal,medium
2014-06-20 00:00:00,44.5768,-93.8457,United States,medium
2016-01-08 01:30:00,49.3747,-123.2665,Canada,medium
2014-07-01 04:00:00,29.7929,95.8044,China,medium
2011-06-16 00:00:00,11.2993,76.9354,India,medium
2014-05-19 15:00:00,7.9978,122.8157,Philippines,small
2014-09-22 00:00:00,26.1985,91.7998,India,small
2008-05-20 00:00:00,39.0447,-84.5289,United States,small
2013-07-23 00:00:00,40.4213,-79.774,United States,small
2007-08-14 00:00:00,39.9425,-107.8818,United States,medium
2011-06-10 15:30:00,47.8309,-119.9613,United States,small
2011-04-04 18:00:00,45.5828,-122.7685,United States,small
2015-10-07 00:00:00,17.3768,-92.7439,Mexico,medium
2012-01-22 00:00:00,-16.6037,179.0421,Fiji,medium
2014-09-13 00:00:00,9.8895,-83.9316,Costa Rica,small
2008-06-15 00:00:00,32.5659,75.0944,India,medium
2013-04-22 00:00:00,-0.9789,36.1529,Kenya,large
2010-08-01 19:30:00,39.9243,-111.5443,United States,small
2007-10-30 00:00:00,35.1368,-118.4948,United States,medium
2008-04-23 07:30:00,3.185,101.7673,Malaysia,medium
2015-03-04 00:00:00,37.6322,-82.0927,United States,medium
2007-11-23 00:00:00,14.4882,121.3088,Philippines,medium
2008-08-17 00:00:00,31.1,77.16,India,medium
2007-09-11 00:00:00,24.4279,94.0564,India,medium
2016-07-31 00:00:00,25.4941,82.5725,India,small
2015-02-09 00:00:00,49.9745,-119.4471,Canada,small
2013-07-28 00:00:00,21.2331,103.9847,Vietnam,medium
2015-01-05 05:56:00,46.9483,-123.762,United States,medium
2016-02-16 15:00:00,43.433,-123.5684,United States,medium
2013-10-05 00:00:00,10.5641,123.2547,Philippines,medium
2016-04-24 05:00:00,50.7181,-1.8649,United Kingdom,medium
2007-10-29 00:00:00,13.4,123.3667,Philippines,medium
2011-06-29 10:30:00,49.305,-121.6494,Canada,large
2008-01-03 00:00:00,10.1831,125.1251,Philippines,medium
2007-05-20 00:00:00,28.2785,103.566,China,medium
2013-08-16 00:00:00,26.8727,94.9275,India,medium
2009-12-14 00:00:00,-4.3333,137.0,Indonesia,medium
2012-12-21 00:00:00,56.3907,-4.1122,United Kingdom,medium
2013-06-19 00:00:00,29.5935,79.6805,India,medium
2014-05-06 00:00:00,39.6844,140.7284,Japan,small
2010-02-04 07:00:00,34.6998,-82.8804,United States,small
2011-09-12 23:00:00,57.6111,-152.2806,United States,small
2012-02-26 09:00:00,-6.5817,106.7895,Indonesia,medium
2012-12-25 03:00:00,11.2027,-60.6372,Trinidad and Tobago,medium
2007-02-25 00:00:00,33.8667,73.7667,Pakistan,medium
2013-03-25 08:00:00,-6.8907,107.6169,Indonesia,large
2013-06-18 00:00:00,28.8519,81.7086,Nepal,medium
2012-10-30 09:00:00,21.443,92.0076,Bangladesh,medium
2011-01-13 00:00:00,47.2265,-122.2558,United States,small
2013-02-15 00:00:00,7.4685,80.6201,Sri Lanka,medium
2011-06-11 00:00:00,16.58074281,98.31365118,Thailand,medium
2013-08-24 00:00:00,35.2865,-85.1789,United States,small
2011-07-09 00:00:00,44.7972,-106.9562,United States,medium
2012-12-18 13:30:00,47.8085,-122.3005,United States,medium
2011-06-19 15:00:00,47.7851,-114.0149,United States,small
2016-10-02 00:00:00,-38.0195,143.4171,Australia,small
2011-03-28 00:00:00,5.0569,-75.5271,Colombia,medium
2015-09-28 09:00:00,15.0909,-88.2072,Honduras,small
2007-04-02 00:00:00,29.3014,108.1536,China,medium
2015-09-08 11:45:00,43.024,-88.0271,United States,medium
2015-01-16 15:00:00,5.4992,116.2805,Malaysia,medium
2016-10-16 00:00:00,17.4038,121.1891,Philippines,medium
2011-08-03 00:00:00,17.9683,97.9422,Thailand,medium
2009-10-02 00:00:00,14.9935,74.0478,India,medium
2013-04-07 08:00:00,47.9476,-122.3046,United States,medium
2015-03-04 00:00:00,38.2942,-81.6267,United States,small
2016-01-19 00:00:00,37.0937,-119.7531,United States,small
2016-10-04 15:00:00,6.2793,124.7126,Philippines,medium
2007-10-03 00:00:00,5.9975,116.5956,Malaysia,large
2016-01-21 09:20:00,47.7651,-122.3856,United States,medium
2012-11-03 00:00:00,3.2294,101.711,Malaysia,medium
2014-04-02 00:00:00,-6.6687,106.5464,Indonesia,medium
2012-12-19 00:00:00,46.1896,-123.8215,United States,medium
2015-05-24 23:30:00,9.2279,-82.3808,Panama,medium
2013-03-07 00:00:00,37.2506,43.6143,Turkey,medium
2011-11-22 00:00:00,40.5238,-75.7796,United States,medium
2008-01-15 00:00:00,-2.5338,140.7058,Indonesia,large
2012-10-04 08:00:00,27.6391,104.0529,China,very_large
2011-05-11 15:00:00,35.3143,74.1937,Pakistan,medium
2013-03-01 04:00:00,4.585,101.0334,Malaysia,medium
2010-02-09 15:00:00,-6.5044,106.8776,Indonesia,medium
2016-06-03 00:00:00,48.7489,-113.7718,United States,medium
2010-08-25 00:00:00,72.6275,-77.8416,Canada,small
2012-12-19 00:00:00,45.7204,-123.9171,United States,medium
2014-10-25 23:00:00,49.2336,-122.8714,Canada,small
2014-05-09 23:00:00,24.8669,92.3576,India,small
2013-01-28 00:00:00,27.5862,104.8613,China,medium
2007-08-28 00:00:00,25.7428,93.9136,India,medium
2012-11-18 00:00:00,-6.9031,106.9516,Indonesia,medium
2008-06-21 00:00:00,32.6457,130.5773,Japan,medium
2009-11-21 00:00:00,40.9792,39.7365,Turkey,medium
2017-04-05 13:19:00,-41.31460954,174.7789668,,small
2007-08-03 00:00:00,27.9271,83.529,Nepal,medium
2011-07-01 04:30:00,27.8173,83.4643,Nepal,medium
2015-02-08 09:00:00,49.4635,-117.4965,Canada,small
2011-07-12 00:00:00,33.6423,-109.3279,United States,medium
2007-11-03 00:00:00,21.3131,-157.829,United States,small
2007-09-01 00:00:00,-1.2654,116.831,Indonesia,medium
2008-07-17 00:00:00,7.16,-75.52,Colombia,medium
2007-10-14 00:00:00,10.3333,123.0333,Philippines,medium
2007-09-11 00:00:00,27.2084,88.4909,India,medium
2007-08-18 00:00:00,44.4659,-109.8662,United States,small
2012-11-18 00:00:00,-6.9092,106.8762,Indonesia,medium
2015-03-07 15:00:00,36.9186,-82.7256,United States,medium
2010-04-29 00:00:00,7.2558,80.3019,Sri Lanka,medium
2014-09-22 00:00:00,26.1314,91.7548,India,small
2007-09-12 00:00:00,27.3667,87.2167,Nepal,medium
2013-07-26 00:00:00,34.3752,106.7588,China,medium
2011-05-15 00:00:00,46.8077,-120.9174,United States,small
2014-08-13 00:00:00,28.9446,82.2494,Nepal,medium
2015-11-22 00:00:00,8.7463,-82.4569,Panama,medium
2008-06-07 00:00:00,10.7069,106.7361,Vietnam,medium
2011-06-04 00:00:00,46.1905,7.5449,Switzerland,medium
2016-08-01 22:00:00,10.2813,123.8257,Philippines,small
2007-09-29 00:00:00,24.1293,92.6921,India,medium
2008-02-15 00:00:00,-6.7333,110.8667,Indonesia,medium
2009-12-12 00:00:00,39.4052,-90.9836,United States,small
2007-08-26 00:00:00,22.9798,121.1571,Taiwan,medium
2012-11-21 18:00:00,51.4942,-0.1595,United Kingdom,medium
2011-06-28 00:00:00,25.03561729,94.0144205,India,medium
2008-03-28 00:00:00,39.1072,-84.5657,United States,small
2013-02-26 00:00:00,6.9898,126.3173,Philippines,medium
2011-09-16 00:00:00,30.056,70.6369,Pakistan,medium
2014-06-29 05:00:00,49.9537,-123.3589,Canada,small
2013-11-16 02:00:00,-34.0496,18.3629,South Africa,medium
2014-07-12 15:00:00,38.8416,-104.8618,United States,small
2013-01-27 00:00:00,37.9152,40.2306,Turkey,large
2007-12-07 14:30:00,21.462,-158.121,United States,small
2017-06-27 13:10:00,12.82402778,75.21163889,,small
2012-06-10 00:00:00,26.6597,106.7157,China,medium
2013-08-18 00:00:00,30.3642,79.3158,India,medium
2015-03-06 22:00:00,47.9896,-122.363,United States,small
2015-02-07 07:00:00,47.9194,-122.3152,United States,medium
2010-01-08 00:00:00,44.1799,18.6599,Bosnia and Herzegovina,medium
2015-08-27 00:00:00,27.8569,85.1287,Nepal,medium
2013-03-25 02:00:00,-6.6234,106.7087,Indonesia,large
2009-10-12 00:00:00,32.5383,-96.9854,United States,small
2010-07-24 00:00:00,-3.644,126.6609,Indonesia,medium
2012-01-22 00:00:00,44.5694,-123.617,United States,medium
2007-10-30 00:00:00,11.2777,77.1236,India,medium
2008-02-21 00:00:00,7.8953,123.8436,Philippines,medium
2007-02-15 00:00:00,45.6993,-121.895,United States,medium
2015-10-29 00:00:00,9.9574,-84.0879,Costa Rica,medium
2008-04-25 00:00:00,44.0344,-91.6396,United States,small
2011-07-07 00:00:00,46.0161,9.2572,Italy,medium
2016-06-03 08:00:00,32.4399,-97.7881,United States,medium
2013-07-15 00:00:00,25.6269,94.1139,India,medium
2016-03-13 00:00:00,38.8758,-121.1358,United States,small
2014-04-15 12:00:00,45.9111,-74.4678,Canada,medium
2013-07-16 22:00:00,40.4074,-111.8509,United States,small
2012-12-29 13:00:00,0.770919162,35.56563507,Kenya,large
2013-07-27 23:00:00,35.7244,-81.3408,United States,small
2008-04-29 00:00:00,50.3162,-117.8532,Canada,small
2014-09-22 00:00:00,26.1044,91.7082,India,small
2008-03-05 00:00:00,-9.2114,-76.1311,Peru,medium
2014-04-30 00:00:00,50.6082,-118.8419,Canada,medium
2008-02-25 00:00:00,14.6394,121.0922,Philippines,small
2015-07-26 00:00:00,55.2115,-6.2546,United Kingdom,small
2008-01-04 00:00:00,20.5667,105.9,Vietnam,medium
2012-12-05 00:00:00,19.7827,-70.6871,Dominican Republic,medium
2008-01-15 00:00:00,55.8657,-4.2571,United Kingdom,medium
2016-06-23 00:00:00,-7.4001,109.6666,Indonesia,medium
2016-02-24 23:00:00,40.4372,-80.0813,United States,medium
2014-03-31 15:00:00,35.3047,69.5546,Afghanistan,small
2011-09-08 00:00:00,40.6383,-74.5007,United States,medium
2013-06-27 00:00:00,42.1144,-75.9324,United States,small
2011-09-28 00:00:00,26.8545,88.3372,India,medium
2015-07-04 00:00:00,38.8117,-104.8538,United States,small
2013-04-17 23:30:00,41.6737,-91.5322,United States,medium
2010-03-30 08:00:00,40.63499096,-91.28401244,United States,medium
2014-12-16 09:00:00,37.8893,-122.4614,United States,small
2007-04-20 00:00:00,37.4814,-82.5186,United States,small
2016-11-15 15:00:00,-41.335096,174.735459,,small
2013-01-09 00:00:00,48.9511,-122.7756,United States,medium
2013-10-05 14:15:00,7.8347,98.3138,Thailand,small
2014-10-12 00:00:00,14.0007,-89.4691,El Salvador,medium
2015-01-04 15:39:00,28.14,106.2055,China,medium
2013-08-16 00:00:00,26.4205,94.9731,India,medium
2009-09-29 22:30:00,7.1904,124.5335,Philippines,medium
2010-02-20 02:00:00,44.6163,22.7941,Romania,medium
2013-03-28 00:00:00,-25.4003,152.9012,Australia,small
2015-08-01 00:00:00,23.899,94.1434,India,medium
2015-10-15 00:00:00,15.5779,-89.7321,Guatemala,medium
2015-09-27 00:00:00,14.6429,-90.5352,Guatemala,medium
2013-10-24 00:00:00,-16.4724,168.2362,Vanuatu,medium
2008-01-07 00:00:00,32.5755,-116.9016,Mexico,medium
2013-07-11 00:00:00,37.8024,-81.9312,United States,medium
2008-06-03 00:00:00,31.2077,77.193,India,medium
2013-02-18 00:00:00,28.1193,95.1645,India,medium
2008-02-17 00:00:00,12.0478,125.4357,Philippines,medium
2012-11-18 00:00:00,-6.8255,106.742,Indonesia,medium
2011-07-28 00:00:00,48.3626,-120.4339,United States,medium
2011-01-17 08:00:00,60.0613,6.5483,Norway,medium
2015-09-11 00:00:00,56.6215,-132.6394,United States,medium
2013-07-27 00:00:00,36.2204,-81.4311,United States,medium
2008-12-13 00:00:00,-38.1583,144.35,Australia,small
2008-02-23 00:00:00,-35.047,173.7463,New Zealand,small
2011-07-20 00:00:00,27.1141,88.4658,India,small
2007-08-02 00:00:00,26.4596,87.2758,Nepal,medium
2015-03-12 11:50:00,38.3686,-81.6026,United States,medium
2009-12-17 00:00:00,39.875223,22.5703077,Greece,medium
2011-07-07 00:00:00,44.7448,-106.9249,United States,medium
2011-10-08 05:00:00,37.6536,-112.9821,United States,large
2013-03-25 08:00:00,-6.9373,107.474,Indonesia,large
2015-03-06 00:00:00,37.9176,-82.4895,United States,medium
2008-07-27 00:00:00,27.09,86.37,Nepal,medium
2013-04-17 00:00:00,36.8502,-83.316,United States,medium
2013-11-16 23:00:00,-33.9595,18.377,South Africa,small
2015-04-09 12:15:00,39.88211093,-87.23175652,United States,small
2016-04-18 00:00:00,-1.2239,134.0157,Indonesia,large
2013-09-05 00:00:00,21.8411,106.6741,Vietnam,very_large
2013-07-15 23:00:00,36.0748,-81.9243,United States,medium
2010-09-29 00:00:00,40.3911,-80.0766,United States,small
2016-11-30 15:24:00,13.901105,-60.969451,,small
2008-12-20 00:00:00,33.245,75.247,India,medium
2011-07-18 00:00:00,47.4074,-102.7912,United States,medium
2014-08-01 16:30:00,38.4316,-106.1009,United States,small
2015-03-03 22:00:00,47.9897,-122.3631,United States,small
2007-08-11 00:00:00,29.9932,102.9955,China,medium
2012-03-19 23:00:00,34.6507,74.7362,India,medium
2015-12-01 00:00:00,18.0918,-76.9429,Jamaica,small
2011-07-05 00:00:00,40.5243,-79.6673,United States,small
2012-11-30 00:00:00,37.6178,-121.9451,United States,medium
2007-10-26 00:00:00,-10.3038,150.4476,Papua New Guinea,medium
2013-04-28 00:00:00,37.356,-2.0371,Spain,medium
2014-05-07 17:30:00,18.5158,73.1822,India,small
2008-08-17 00:00:00,16.95,121.045,Philippines,medium
2015-04-07 00:00:00,43.3215,22.0726,Serbia,small
2011-09-06 08:00:00,24.808,93.117,India,medium
2007-11-28 00:00:00,19.4272,-155.8801,United States,medium
2015-10-27 00:00:00,10.06,-84.1841,Costa Rica,small
2007-07-17 00:00:00,46.1836,-123.8203,United States,small
2007-03-20 00:00:00,33.5708,73.494,Pakistan,medium
2013-05-06 23:00:00,28.5833,112.3735,China,medium
2015-06-12 00:00:00,12.5769,-86.0418,Nicaragua,medium
2015-11-17 00:00:00,47.717,-121.225,United States,medium
2007-08-11 00:00:00,0.2833,34.75,Kenya,large
2007-07-19 00:00:00,25.0333,98.4667,China,large
2011-06-22 00:00:00,-38.551,146.196,Australia,large
2016-04-12 09:00:00,3.4856,-76.6104,Colombia,small
2014-12-30 04:30:00,4.4982,101.3947,Malaysia,small
2013-07-16 22:00:00,40.4905,-111.7377,United States,small
2016-03-12 00:00:00,38.6498,-123.3792,United States,medium
2013-04-25 00:00:00,35.8568,-82.6957,United States,medium
2015-08-16 00:00:00,10.3607,123.8842,Philippines,small
2007-08-24 00:00:00,27.9167,83.0833,Nepal,medium
2015-03-03 23:00:00,37.4076,-81.7889,United States,medium
2007-11-17 00:00:00,11.2965,-60.6312,Trinidad and Tobago,medium
2015-12-13 17:46:00,37.4053,-122.2577,United States,small
2016-10-01 00:00:00,14.8435,120.2683,Philippines,medium
2011-03-31 00:30:00,49.0022,-122.7576,Canada,small
2008-08-13 00:00:00,16.624,97.938,Myanmar [Burma],medium
2007-07-05 00:00:00,51.3681,-0.4367,United Kingdom,small
2011-09-01 00:00:00,40.8826,-73.9227,United States,small
2007-09-29 00:00:00,27.8667,83.4833,Nepal,medium
2013-07-12 00:00:00,38.4006,-81.6171,United States,medium
2011-08-12 00:00:00,29.9121,78.1723,India,medium
2015-03-21 00:00:00,42.1205,24.1185,Bulgaria,medium
2017-04-28 13:17:00,40.0945423,-80.75848389,,small
2015-10-11 00:00:00,38.7612,-104.8318,United States,large
2014-12-12 00:30:00,47.803,-122.3941,United States,small
2015-12-08 23:00:00,47.488,-122.3633,United States,medium
2008-05-02 00:00:00,11.8861,108.2058,Vietnam,medium
2014-12-04 00:00:00,-7.3674,109.7303,Indonesia,large
2009-12-22 00:00:00,30.6207,34.8149,Israel,medium
2016-06-18 00:00:00,29.8246,94.413,China,medium
2013-10-14 15:35:00,6.0581,116.2824,Malaysia,medium
2014-06-20 00:00:00,28.0816,83.2934,Nepal,medium
2010-10-06 04:00:00,27.88159864,83.77762394,Nepal,medium
2013-06-28 00:00:00,19.3074,101.8343,Laos,medium
2015-09-27 00:00:00,14.5337,-90.5289,Guatemala,medium
2012-11-12 15:50:00,2.9346,101.7777,Malaysia,medium
2013-04-03 12:00:00,41.4497,-8.2594,Portugal,medium
2007-12-16 00:00:00,40.3875,-79.7569,United States,medium
2012-11-15 18:00:00,3.1623,101.7444,Malaysia,medium
2013-05-06 00:00:00,35.4462,-82.3746,United States,medium
2013-09-05 23:00:00,46.8189,-120.8603,United States,medium
2014-06-11 00:00:00,42.083,44.7,Georgia,medium
2014-06-19 23:00:00,28.0054,82.68,Nepal,medium
2010-10-20 00:00:00,33.4552,-117.6667,United States,small
2013-02-20 13:47:00,30.8796,119.4211,China,medium
2014-05-12 00:00:00,34.0893,74.0241,India,small
2012-07-12 00:00:00,50.0804,-116.8792,Canada,medium
2011-03-17 00:00:00,11.2529,124.9736,Philippines,medium
2007-11-06 00:00:00,6.1454,80.4119,Sri Lanka,medium
2013-12-21 00:00:00,-19.5378,-40.949,Brazil,large
2011-03-20 00:00:00,48.0414,-122.5949,United States,medium
2008-02-03 00:00:00,-22.3758,-43.1314,Brazil,medium
2013-01-27 00:00:00,-0.3264,100.1535,Indonesia,very_large
2017-05-10 13:28:00,51.41495704,-117.4693413,,small
2014-01-10 19:30:00,-13.4862,-71.7832,Peru,medium
2016-10-07 00:00:00,16.5281,107.5007,Vietnam,medium
2007-08-06 00:00:00,60.1346,-2.0885,United Kingdom,medium
2007-05-01 00:00:00,-2.6857,118.8947,Indonesia,medium
2009-08-20 00:00:00,43.0421,-91.1811,United States,small
2013-03-22 05:00:00,50.3625,-4.4558,United Kingdom,medium
2015-11-14 00:00:00,12.9746,80.2119,India,medium
2016-11-05 14:00:00,10.310885,123.823355,,small
2014-10-12 00:00:00,13.6891,-89.2361,El Salvador,small
2014-05-01 04:00:00,-45.8618,170.509,New Zealand,small
2015-09-28 00:00:00,14.1105,-87.2507,Honduras,medium
2014-10-21 03:00:00,6.8907,-73.4081,Colombia,small
2013-05-07 00:00:00,39.1267,-84.5319,United States,medium
2008-06-07 00:00:00,22.3682,114.0519,Hong Kong,medium
2016-04-21 00:00:00,18.0502,-76.3994,Jamaica,small
2009-11-22 00:00:00,47.5944,-122.3881,United States,medium
2011-04-06 00:00:00,40.5196,-80.1376,United States,small
2013-04-21 00:00:00,-41.0387,172.9486,New Zealand,medium
2008-07-30 00:00:00,49.5622,-123.2317,Canada,medium
2011-07-16 10:00:00,27.7783,98.4579,China,medium
2010-04-25 00:00:00,41.8907,44.7519,Georgia,medium
2016-07-31 23:00:00,31.6865,77.1043,India,medium
2012-12-22 09:00:00,50.9001,0.4864,United Kingdom,medium
2007-07-24 00:00:00,32.7883,-97.0317,United States,small
2013-03-18 00:00:00,-22.5221,-43.2192,Brazil,medium
2011-05-31 00:00:00,30.9206,78.3276,India,medium
2011-09-03 00:00:00,34.6987,135.8019,Japan,medium
2015-11-11 00:00:00,9.8747,-84.3841,Costa Rica,small
2007-11-25 00:00:00,-6.3494,147.1646,Papua New Guinea,medium
2016-07-29 05:45:00,-39.0675,174.3119,New Zealand,medium
2014-04-12 12:00:00,38.163,-82.5052,United States,small
2007-08-22 00:00:00,34.638,105.6122,China,medium
2010-10-08 20:00:00,-29.4985,152.3913,Australia,medium
2007-03-28 00:00:00,49.2966,-123.1357,Canada,medium
2016-03-08 00:00:00,36.5538,-121.748,United States,small
2007-04-13 00:00:00,41.8741,-1.2144,Spain,medium
2013-02-17 14:30:00,7.5842,125.8331,Philippines,very_large
2012-11-27 00:00:00,52.6514,-2.4971,United Kingdom,medium
2015-03-15 00:00:00,33.7732,74.1011,India,medium
2013-09-12 23:00:00,27.3414,86.7506,Nepal,medium
2012-05-26 00:00:00,-6.5873,106.7932,Indonesia,large
2007-10-26 01:00:00,7.8882,98.3071,Thailand,medium
2012-01-19 04:00:00,43.3181,-123.0611,United States,small
2008-01-06 00:00:00,-7.972,112.6278,Indonesia,medium
2013-02-07 00:00:00,2.9832,98.1938,Indonesia,medium
2008-03-05 00:00:00,-16.9135,145.7231,Australia,small
2008-11-26 00:00:00,33.3,-116.9135,United States,medium
2014-07-04 00:00:00,25.6157,96.3167,Myanmar [Burma],large
2007-04-15 00:00:00,31.747,35.5915,Jordan,large
2014-09-23 14:30:00,14.5932,-90.4979,Guatemala,medium
2014-10-20 00:00:00,25.5006,90.0896,India,medium
2008-01-14 00:00:00,7.0932,125.5583,Philippines,medium
2013-05-11 09:00:00,26.1662,91.7138,India,medium
2008-06-18 00:00:00,-30.3167,30.6667,South Africa,medium
2008-02-05 00:00:00,40.1833,-79.8965,United States,medium
2013-01-30 00:00:00,22.6205,91.6591,Bangladesh,large
2014-05-01 00:00:00,49.031,-122.7408,Canada,small
2014-09-22 00:00:00,26.1324,91.8342,India,small
2007-08-06 00:00:00,33.2451,75.2257,India,medium
2015-09-26 00:00:00,13.0805,-85.9925,Nicaragua,small
2016-07-13 00:00:00,-38.6309,143.8872,Australia,medium
2012-12-25 03:00:00,11.3176,-60.5841,Trinidad and Tobago,medium
2016-10-09 23:00:00,-18.1347,178.4267,Fiji,medium
2013-01-17 09:00:00,35.3368,-84.0317,United States,large
2014-12-04 00:00:00,-7.3196,109.7856,Indonesia,medium
2012-06-07 04:30:00,27.1748,88.6458,India,large
2014-10-26 23:00:00,7.2943,80.854,Sri Lanka,medium
2008-11-03 00:00:00,36.27,-121.8076,United States,small
2014-07-15 00:00:00,27.059,88.4694,India,small
2009-10-10 11:00:00,46.8155,-120.923,United States,medium
2014-08-14 00:00:00,27.737,84.6073,Nepal,medium
2007-12-05 00:00:00,47.645,-122.416,United States,small
2008-02-15 00:00:00,11.7548,125.4606,Philippines,medium
2014-09-07 00:00:00,33.7354,-116.8146,United States,small
2008-06-29 00:00:00,40.78,-74.27,United States,small
2015-06-06 00:00:00,14.4236,-90.4792,Guatemala,medium
2012-03-13 14:30:00,39.7188,-121.6113,United States,small
2016-10-05 00:00:00,27.8987,84.5386,Nepal,medium
2015-03-04 00:00:00,37.657,-81.9237,United States,medium
2013-12-22 00:00:00,54.6086,-3.5679,United Kingdom,small
2016-04-26 22:40:00,43.5091,-108.1822,United States,small
2011-06-29 23:00:00,50.7389,-2.901,United Kingdom,small
2015-08-19 00:00:00,25.2568,92.3825,India,medium
2009-08-16 15:00:00,28.4517,119.9169,China,medium
2011-05-30 09:00:00,41.2554,-111.8305,United States,small
2007-09-20 00:00:00,18.1578,100.1589,Thailand,medium
2013-06-18 00:00:00,29.1145,81.6865,Nepal,medium
2009-12-12 00:00:00,34.2716,-118.0282,United States,small
2016-03-11 09:00:00,39.4416,-123.8033,United States,medium
2014-07-09 03:00:00,26.8844,98.8704,China,medium
2008-01-31 00:00:00,44.0302,-123.679,United States,medium
2015-11-09 00:00:00,35.7006,-82.8078,United States,unknown
2014-09-22 00:00:00,26.1295,91.7056,India,small
2008-10-16 00:00:00,16.2,108.133,Vietnam,medium
2013-12-21 00:00:00,-19.6528,-40.8424,Brazil,medium
2015-11-21 22:30:00,14.6893,-88.8098,Honduras,medium
2012-11-18 00:00:00,-6.9563,107.0222,Indonesia,medium
2014-10-12 00:00:00,13.6905,-89.32,El Salvador,medium
2007-08-20 00:00:00,8.8427,98.3834,Thailand,medium
2011-07-03 00:00:00,8.6815,-70.7016,Venezuela,medium
2013-07-25 15:30:00,2.6752,-75.6447,Colombia,medium
2009-11-21 00:00:00,40.5459,39.5272,Turkey,medium
2015-08-17 00:00:00,28.2924,83.871,Nepal,medium
2007-10-17 00:00:00,12.75,124.033,Philippines,large
2012-11-01 08:00:00,40.6268,-79.7383,United States,medium
2009-11-12 00:00:00,34.2236,-118.1964,United States,small
2013-07-25 04:55:00,39.8033,-80.7651,United States,medium
2016-05-06 17:00:00,34.8662,-118.8813,United States,small
2009-08-20 00:00:00,27.6072,86.9985,Nepal,medium
2009-08-26 00:00:00,27.3746,88.7648,India,medium
2008-01-06 00:00:00,44.0302,-123.8405,United States,small
2013-07-13 10:05:00,36.5851,109.4875,China,small
2012-12-11 00:00:00,32.9522,75.1533,India,medium
2011-02-21 04:40:00,44.3543,-123.7083,United States,medium
2014-03-29 23:00:00,42.9429,-76.0673,United States,small
2008-08-22 00:00:00,35.1649,102.4839,China,medium
2007-07-01 00:00:00,32.7995,-97.2688,United States,medium
2012-03-20 09:00:00,40.1129,-123.7984,United States,medium
2013-05-09 00:00:00,3.142,101.6593,Malaysia,medium
2013-07-20 13:30:00,33.6859,-117.6656,United States,small
2009-09-03 00:00:00,32.351,77.2234,India,medium
2008-05-06 00:00:00,37.2199,69.7078,Afghanistan,medium
2014-10-14 00:00:00,45.6621,13.8002,Italy,medium
2007-11-18 00:00:00,37.4833,21.65,Greece,medium
2007-09-07 00:00:00,27.201,88.4883,India,large
2013-01-26 04:45:00,-1.4771,102.4382,Indonesia,medium
2013-03-26 21:15:00,27.6969,111.9933,China,medium
2016-05-23 01:00:00,30.7007,77.8644,India,small
2012-11-26 00:00:00,46.8856,-123.7131,United States,medium
2012-11-29 00:00:00,51.1184,-4.2136,United Kingdom,medium
2013-05-06 02:00:00,35.6194,-82.3219,United States,medium
2010-03-15 02:00:00,42.4135,-71.6974,United States,small
2015-08-03 00:00:00,42.0124,20.9482,Macedonia,medium
2015-12-24 15:00:00,42.9646,-123.8241,United States,medium
2012-11-30 00:00:00,33.908,73.9339,Pakistan,medium
